Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCO41,OUT049,1612.826075
NCO42,OUT013,2396.225396
NCO42,OUT019,346.17435
NCO42,OUT046,2212.764162
NCO43,OUT010,237.0882609
NCO43,OUT027,2609.471987
NCO43,OUT049,1674.076521
NCO43,OUT035,1666.429405
NCO53,OUT046,3198.155996
NCO53,OUT035,3092.139075
NCO53,OUT045,2802.41948
NCO53,OUT013,2762.749461
NCO54,OUT035,876.9440994
NCO54,OUT010,117.9940448
NCO55,OUT017,1723.972925
NCO55,OUT035,1780.963342
NCO55,OUT049,1816.6172
NCO55,OUT046,1676.491148
NCO55,OUT013,1693.792295
NCP02,OUT035,935.9258978
NCP02,OUT046,907.1068249
NCP02,OUT045,894.0347432
NCP02,OUT049,1187.557214
NCP02,OUT019,144.5879531
NCP02,OUT017,963.7186926
NCP05,OUT013,2205.874987
NCP06,OUT045,2269.707486
NCP06,OUT013,2475.843797
NCP14,OUT010,250.1823185
NCP14,OUT049,1941.746304
NCP14,OUT027,2779.451237
NCP14,OUT045,1569.172894
NCP14,OUT046,1582.102294
NCP14,OUT035,1774.653047
NCP17,OUT045,926.1087241
NCP17,OUT013,717.4941349
NCP17,OUT035,1015.162492
NCP17,OUT017,1081.994762
NCP18,OUT013,2443.734162
NCP18,OUT019,363.0260574
NCP29,OUT045,921.4391161
NCP29,OUT049,1053.788552
NCP29,OUT019,157.0297985
NCP30,OUT018,501.1734115
NCP30,OUT046,634.8996146
NCP41,OUT017,1881.305661
NCP41,OUT045,1619.433442
NCP41,OUT046,1986.728237
NCP41,OUT049,1812.591365
NCP41,OUT035,1799.480722
NCP41,OUT027,2835.757338
NCP42,OUT035,3321.252123
NCP42,OUT027,5023.035882
NCP42,OUT013,3243.583812
NCP42,OUT046,2965.302084
NCP43,OUT027,4677.424036
NCP43,OUT049,3019.420425
NCP43,OUT017,3029.128421
NCP43,OUT013,3008.12578
NCP50,OUT049,1333.035715
NCP50,OUT045,1169.628781
NCP53,OUT046,4031.743484
NCP53,OUT049,4046.070174
NCP53,OUT035,4037.811129
NCP53,OUT045,3666.760808
NCP54,OUT013,1999.764859
NCP54,OUT027,3220.058471
NCP54,OUT046,1870.671954
NCP54,OUT045,1842.226665
NCP55,OUT018,753.3298139
NCP55,OUT049,875.7820214
NCP55,OUT046,873.4936605
NCP55,OUT027,1537.402827
NCQ02,OUT045,2872.38266
NCQ02,OUT010,457.7630983
NCQ02,OUT017,3208.450047
NCQ02,OUT046,2896.504445
NCQ02,OUT018,2645.965056
NCQ02,OUT027,4881.772995
NCQ05,OUT018,2110.621569
NCQ05,OUT046,2663.818786
NCQ17,OUT045,2374.406324
NCQ17,OUT046,2746.399843
NCQ17,OUT019,367.8820117
NCQ17,OUT049,2651.508634
NCQ17,OUT035,2612.650482
NCQ18,OUT046,1526.040535
NCQ18,OUT049,1842.723145
NCQ18,OUT045,1474.837473
NCQ18,OUT010,229.7155957
NCQ18,OUT018,1401.387178
NCQ29,OUT049,4388.785259
NCQ29,OUT010,646.4596901
NCQ29,OUT045,4017.560439
NCQ29,OUT027,6712.471498
NCQ29,OUT018,3696.259689
NCQ29,OUT035,4479.761112
NCQ29,OUT013,4140.668902
NCQ30,OUT027,3171.264903
NCQ30,OUT013,1951.034213
NCQ30,OUT046,1847.215638
NCQ30,OUT018,1707.424077
NCQ30,OUT035,2030.24084
NCQ38,OUT046,1618.81826
NCQ38,OUT027,2754.12486
NCQ41,OUT019,458.4382958
NCQ41,OUT017,3375.945536
NCQ41,OUT049,3325.627962
NCQ41,OUT046,3376.093809
NCQ42,OUT010,307.8211675
NCQ42,OUT035,2150.581222
NCQ42,OUT046,1974.733705
NCQ42,OUT045,1893.511413
NCQ43,OUT010,254.5060394
NCQ43,OUT035,1836.515481
NCQ50,OUT018,3021.972759
NCQ50,OUT045,3271.886303
NCQ53,OUT035,4023.362777
NCQ54,OUT017,2860.449749
NCQ54,OUT046,2571.702771
NCQ54,OUT049,3043.896784
NCQ54,OUT013,2804.732638
NCR05,OUT049,3339.878248
NCR05,OUT019,474.2882682
NCR06,OUT018,539.5385663
NCR06,OUT017,721.7695444
NCR06,OUT045,611.601286
NCR06,OUT027,1147.11996
NCR17,OUT046,2112.151224
NCR17,OUT049,1956.806324
NCR18,OUT045,611.601286
NCR18,OUT013,647.7492773
NCR18,OUT035,678.0064926
NCR29,OUT017,889.2001101
NCR29,OUT046,1229.15171
NCR29,OUT013,586.2917389
NCR29,OUT049,907.2667309
NCR29,OUT019,140.9597971
NCR30,OUT027,1964.515795
NCR30,OUT017,1196.329638
NCR30,OUT035,1240.206512
NCR30,OUT046,1155.413587
NCR38,OUT027,6488.777895
NCR38,OUT018,3604.974262
NCR38,OUT013,4245.604724
NCR41,OUT035,1567.532211
NCR41,OUT013,1293.887714
NCR42,OUT019,83.6246282
NCR42,OUT018,393.2985934
NCR42,OUT027,919.238133
NCR42,OUT049,729.1724357
NCR42,OUT035,533.4326324
NCR42,OUT013,432.2646842
NCR42,OUT046,506.3738269
NCR50,OUT018,2174.294008
NCR50,OUT035,2587.822807
NCR50,OUT045,2317.919632
NCR50,OUT017,2603.425489
NCR53,OUT046,3802.782516
NCR53,OUT045,3444.951315
NCR53,OUT017,3686.694944
NCR54,OUT049,3514.26968
NCR54,OUT045,3000.880933
NCR54,OUT018,2776.651746
NCR54,OUT027,5022.106288
NCS05,OUT017,2272.435977
NCS05,OUT035,2227.486204
NCS05,OUT046,2400.760703
NCS05,OUT018,1883.31131
NCS05,OUT019,321.0706303
NCS06,OUT017,4558.153029
NCS17,OUT046,1839.460062
NCS17,OUT045,1423.06086
NCS17,OUT035,1569.863823
NCS18,OUT027,2831.569114
NCS18,OUT017,1803.683797
NCS18,OUT035,1798.337502
NCS29,OUT018,3768.650023
NCS29,OUT010,661.979364
NCS29,OUT046,4393.141667
NCS29,OUT045,4063.643244
NCS30,OUT027,3409.316688
NCS30,OUT013,2077.073735
NCS38,OUT017,1845.2685
NCS38,OUT010,269.9366663
NCS38,OUT013,1828.436607
NCS38,OUT035,1897.783719
NCS38,OUT049,2151.237543
NCS41,OUT035,3111.250651
NCS41,OUT019,432.6322476
NCS41,OUT045,2817.98484
NCS41,OUT017,3105.933774
NCS41,OUT013,2773.075209
NCS41,OUT010,449.9655076
NCS41,OUT018,2586.209394
NCS41,OUT046,3187.435559
NCS42,OUT018,1272.159795
NCS42,OUT013,1429.122722
NCS42,OUT045,1368.130704
NCS42,OUT027,2364.771586
NCS42,OUT019,223.6368183
NCS53,OUT018,2209.702609
NCS54,OUT017,3007.736356
NCS54,OUT046,2727.755578
NCT05,OUT017,4352.488872
NCT05,OUT035,4402.261934
NCT05,OUT049,4339.612317
NCT05,OUT027,6564.428639
NCT06,OUT046,2530.916102
NCT06,OUT027,4250.977951
NCT06,OUT049,3020.463744
NCT06,OUT017,2796.232808
NCT17,OUT018,2670.274176
NCT17,OUT035,3221.760733
NCT17,OUT049,3171.64236
NCT18,OUT049,3297.44874
NCT18,OUT045,2779.644245
NCT18,OUT013,3025.879183
NCT18,OUT010,440.4275971
NCT18,OUT019,425.0584257
NCT18,OUT018,2592.583643
NCT29,OUT013,1729.840795
NCT29,OUT018,1669.482121
NCT29,OUT035,2073.67624
NCT29,OUT049,2032.307056
NCT30,OUT045,681.0321309
NCT30,OUT046,745.0076915
NCT30,OUT027,1302.741028
NCT30,OUT013,669.4436738
NCT41,OUT027,3983.674276
NCT41,OUT017,2564.612198
NCT41,OUT049,2554.204448
NCT41,OUT018,2114.001321
NCT42,OUT013,2434.58555
NCT42,OUT019,353.4366964
NCT42,OUT017,2566.014664
NCT53,OUT046,2891.732213
NCT53,OUT010,404.6396032
NCT53,OUT045,2478.532356
NCT53,OUT035,2817.484879
NCT53,OUT013,2452.835902
NCT53,OUT049,2738.997484
NCT53,OUT018,2327.792569
NCT54,OUT046,1486.825176
NCT54,OUT045,1405.406628
NCT54,OUT010,222.7881649
NCT54,OUT027,2460.630891
NCU05,OUT013,1024.59909
NCU05,OUT017,1309.294354
NCU05,OUT046,1568.664886
NCU06,OUT045,3539.286735
NCU06,OUT027,5905.978181
NCU06,OUT046,3525.111052
NCU06,OUT018,3263.914019
NCU06,OUT035,3925.05978
NCU17,OUT019,249.7543421
NCU17,OUT046,1899.552706
NCU18,OUT049,2591.844703
NCU18,OUT010,339.539042
NCU18,OUT027,3714.577091
NCU18,OUT045,2146.943492
NCU29,OUT017,2473.483403
NCU29,OUT010,357.83375
NCU29,OUT049,2474.677882
NCU29,OUT013,2121.093712
NCU29,OUT018,2031.894929
NCU29,OUT045,2245.416185
NCU29,OUT035,2439.134746
NCU30,OUT049,2981.559947
NCU30,OUT010,392.5802599
NCU30,OUT013,2714.788489
NCU30,OUT027,4236.751125
NCU41,OUT027,4973.444075
NCU41,OUT018,2720.812861
NCU41,OUT017,3234.910874
NCU41,OUT010,472.1590109
NCU41,OUT045,2908.634384
NCU42,OUT046,2603.864082
NCU42,OUT013,2796.127848
NCU53,OUT027,4288.869001
NCU53,OUT046,2886.0902
NCU53,OUT018,2322.416486
NCU53,OUT017,2827.538544
NCU53,OUT049,2758.449382
NCU54,OUT027,5396.368819
NCU54,OUT017,3465.204378
NCU54,OUT013,3515.137217
NCV05,OUT049,2563.885704
NCV05,OUT018,2164.540007
NCV05,OUT019,368.3522423
NCV05,OUT013,2315.382986
NCV06,OUT049,3475.365883
NCV06,OUT010,473.3650493
NCV17,OUT027,3383.99031
NCV17,OUT045,2007.057602
NCV17,OUT018,1834.693072
NCV17,OUT013,1878.208026
NCV18,OUT046,1261.934912
NCV18,OUT027,2243.782938
NCV18,OUT019,201.1474505
NCV18,OUT013,1343.253802
NCV18,OUT018,1114.706515
NCV18,OUT017,1294.066402
NCV18,OUT049,1590.979549
NCV29,OUT018,2513.35792
NCV29,OUT017,3066.769323
NCV29,OUT035,3007.141209
NCV29,OUT027,4634.546524
NCV29,OUT045,2693.58337
NCV30,OUT017,997.2391385
NCV30,OUT049,1232.161125
NCV30,OUT035,991.4328642
NCV41,OUT035,1882.237321
NCV41,OUT019,263.8088043
NCV42,OUT019,268.6828623
NCV42,OUT035,1882.237321
NCV42,OUT046,1681.529753
NCV42,OUT013,1787.223104
NCV42,OUT045,1656.2175
NCV42,OUT018,1523.28009
NCV42,OUT027,2882.823074
NCV53,OUT027,6170.887142
NCV53,OUT045,3699.407594
NCV53,OUT049,4047.744453
NCV53,OUT035,4105.52518
NCV54,OUT010,286.586871
NCV54,OUT017,2036.861946
NCV54,OUT018,1661.762392
NCW05,OUT027,2806.308414
NCW05,OUT035,1768.80143
NCW05,OUT010,253.210954
NCW05,OUT017,1653.639808
NCW05,OUT046,2002.566917
NCW05,OUT018,1495.130077
NCW05,OUT013,1507.018037
NCW06,OUT049,3485.136526
NCW06,OUT046,2941.845768
NCW06,OUT013,3182.806459
NCW06,OUT027,4961.611963
NCW17,OUT017,2189.606871
NCW17,OUT019,302.9790554
NCW17,OUT049,2167.383954
NCW17,OUT045,1971.830079
NCW18,OUT017,3986.052856
NCW18,OUT045,3609.701311
NCW18,OUT046,3640.337372
NCW18,OUT018,3373.709284
NCW29,OUT035,2210.751413
NCW29,OUT010,307.204609
NCW29,OUT045,1961.426192
NCW29,OUT046,2332.407196
NCW30,OUT049,4641.66156
NCW30,OUT045,3971.92903
NCW30,OUT018,3708.932302
NCW30,OUT027,6668.730069
NCW30,OUT013,4323.457422
NCW30,OUT046,3966.106948
NCW41,OUT010,382.0076351
NCW41,OUT018,2211.161915
NCW41,OUT013,2320.456371
NCW42,OUT045,3393.666566
NCW42,OUT013,3692.715989
NCW42,OUT049,3987.58202
NCW42,OUT046,3407.86929
NCW42,OUT035,3774.679476
NCW53,OUT046,3336.838632
NCW53,OUT035,3247.731627
NCW54,OUT017,830.1757043
NCW54,OUT027,1562.597849
NCX05,OUT046,2151.96999
NCX05,OUT049,1915.550972
NCX06,OUT049,3256.193388
NCX06,OUT010,448.4990981
NCX06,OUT045,2782.757317
NCX06,OUT035,3070.192036
NCX06,OUT013,3013.832477
NCX17,OUT049,3977.988529
NCX17,OUT046,3914.422084
NCX17,OUT027,5985.018911
NCX17,OUT035,4008.959599
NCX17,OUT013,3667.443313
NCX18,OUT017,3381.533168
NCX18,OUT027,5054.945198
NCX18,OUT013,3256.718163
NCX29,OUT027,3748.946799
NCX29,OUT018,2052.824295
NCX30,OUT045,3817.54245
NCX30,OUT049,4416.156368
NCX30,OUT035,4226.963609
NCX30,OUT010,617.4278029
NCX41,OUT035,3621.418536
NCX41,OUT013,3256.037978
NCX41,OUT027,5439.246331
NCX41,OUT017,3624.031477
NCX42,OUT018,2345.304241
NCX42,OUT049,2973.508278
NCX53,OUT049,2372.216777
NCX53,OUT027,3718.765315
NCX53,OUT017,2439.382191
NCX53,OUT046,2528.199132
NCX53,OUT035,2399.85872
NCX53,OUT018,2001.824469
NCX53,OUT045,2135.515405
NCX54,OUT013,1676.038892
NCX54,OUT018,1443.593226
NCY05,OUT010,68.33088025
NCY05,OUT013,254.0504713
NCY05,OUT035,569.8731956
NCY06,OUT035,2161.509569
NCY06,OUT049,2389.817244
NCY06,OUT013,2103.431927
NCY06,OUT010,309.9796431
NCY17,OUT017,547.4779368
NCY17,OUT019,108.7343824
NCY17,OUT027,1253.149222
NCY17,OUT018,577.4425803
NCY29,OUT049,924.4564609
NCY29,OUT010,118.597064
NCY30,OUT017,3118.77293
NCY30,OUT019,425.9868177
NCY30,OUT049,3244.160577
NCY30,OUT018,2542.967239
NCY30,OUT027,4718.639394
NCY41,OUT018,430.7035248
NCY41,OUT013,262.0666937
NCY41,OUT019,91.19845014
NCY42,OUT027,3671.568223
NCY42,OUT018,2031.47173
NCY42,OUT035,2402.14516
NCY42,OUT017,2473.732907
NCY42,OUT019,340.9215081
NCY53,OUT045,1658.265902
NCY53,OUT049,1876.103979
NCY53,OUT019,271.7734793
NCY53,OUT035,1896.685672
NCY54,OUT017,2728.696966
NCY54,OUT013,2840.783266
NCY54,OUT045,2621.571788
NCY54,OUT018,2418.117773
NCY54,OUT010,426.4836886
NCZ05,OUT046,1941.386914
NCZ05,OUT045,1568.681029
NCZ05,OUT027,2735.709809
NCZ05,OUT049,1723.882044
NCZ05,OUT018,1445.589557
NCZ05,OUT017,1702.02989
NCZ06,OUT045,3895.24784
NCZ06,OUT035,4327.598218
NCZ17,OUT035,557.0719145
NCZ17,OUT049,617.7504223
NCZ17,OUT013,296.4411088
NCZ18,OUT013,4226.629441
NCZ18,OUT027,6513.972917
NCZ29,OUT027,3279.754557
NCZ29,OUT049,2126.761184
NCZ29,OUT035,2141.345119
NCZ29,OUT017,2095.33958
NCZ29,OUT018,1784.691411
NCZ30,OUT018,1696.747794
NCZ30,OUT019,289.5415096
NCZ30,OUT046,1880.424489
NCZ41,OUT049,2113.597289
NCZ41,OUT046,2287.065874
NCZ41,OUT027,3283.144543
NCZ42,OUT046,3666.372719
NCZ42,OUT045,3659.510463
NCZ42,OUT019,557.6495143
NCZ42,OUT027,6050.565375
NCZ42,OUT018,3376.627896
NCZ53,OUT035,3180.062749
NCZ53,OUT046,3269.532665
NCZ53,OUT017,3242.761496
NCZ53,OUT045,2878.076469
NCZ54,OUT035,2770.61982
NCZ54,OUT013,2643.096821
NCZ54,OUT017,2662.812385
